bid1,dam1,bid2,dam2,bvtt,choice,id,vtt
60.0,90.0,90.0,80.0,3.0,1,258.0,2.2631635459889856
40.0,40.0,80.0,30.0,4.0,2,259.0,4.471313493673772
90.0,70.0,100.0,60.0,1.0,2,259.0,4.471313493673772
60.0,90.0,90.0,40.0,0.6,2,259.0,4.471313493673772
10.0,40.0,30.0,10.0,0.6666666666666666,2,259.0,4.471313493673772
90.0,20.0,100.0,10.0,1.0,2,259.0,4.471313493673772
80.0,60.0,120.0,10.0,0.8,2,259.0,4.471313493673772
40.0,60.0,80.0,50.0,4.0,2,259.0,4.471313493673772
40.0,60.0,50.0,50.0,1.0,2,259.0,4.471313493673772
30.0,50.0,50.0,20.0,0.6666666666666666,2,259.0,4.471313493673772
90.0,90.0,120.0,60.0,1.0,2,259.0,4.471313493673772
50.0,50.0,90.0,20.0,1.3333333333333333,1,260.0,0.9801147983873757
50.0,50.0,100.0,30.0,2.5,1,260.0,0.9801147983873757
90.0,40.0,120.0,20.0,1.5,1,260.0,0.9801147983873757
60.0,90.0,100.0,40.0,0.8,1,260.0,0.9801147983873757
100.0,90.0,120.0,30.0,0.3333333333333333,2,260.0,0.9801147983873757
40.0,60.0,50.0,50.0,1.0,1,260.0,0.9801147983873757
40.0,60.0,120.0,20.0,2.0,1,260.0,0.9801147983873757
10.0,60.0,40.0,20.0,0.75,1,260.0,0.9801147983873757
100.0,40.0,120.0,20.0,1.0,2,260.0,0.9801147983873757
100.0,80.0,120.0,50.0,0.6666666666666666,2,260.0,0.9801147983873757
60.0,50.0,80.0,40.0,2.0,2,261.0,2.0187526149687764
70.0,40.0,90.0,20.0,1.0,2,261.0,2.0187526149687764
40.0,70.0,80.0,50.0,2.0,1,261.0,2.0187526149687764
10.0,90.0,40.0,40.0,0.6,2,261.0,2.0187526149687764
30.0,90.0,50.0,80.0,2.0,1,261.0,2.0187526149687764
10.0,80.0,50.0,50.0,1.3333333333333333,1,261.0,2.0187526149687764
50.0,80.0,90.0,70.0,4.0,1,261.0,2.0187526149687764
40.0,90.0,80.0,70.0,2.0,2,261.0,2.0187526149687764
30.0,30.0,80.0,10.0,2.5,1,261.0,2.0187526149687764
30.0,40.0,60.0,30.0,3.0,1,261.0,2.0187526149687764
30.0,90.0,50.0,50.0,0.5,2,262.0,0.10573577639373122
80.0,30.0,120.0,10.0,2.0,1,262.0,0.10573577639373122
10.0,20.0,100.0,10.0,9.0,1,262.0,0.10573577639373122
50.0,90.0,100.0,80.0,5.0,1,262.0,0.10573577639373122
100.0,30.0,120.0,20.0,2.0,1,262.0,0.10573577639373122
10.0,40.0,60.0,10.0,1.6666666666666667,2,262.0,0.10573577639373122
10.0,80.0,30.0,50.0,0.6666666666666666,1,262.0,0.10573577639373122
10.0,40.0,100.0,10.0,3.0,1,262.0,0.10573577639373122
40.0,20.0,120.0,10.0,8.0,1,262.0,0.10573577639373122
50.0,70.0,80.0,30.0,0.75,1,262.0,0.10573577639373122
60.0,80.0,70.0,30.0,0.2,2,263.0,1.2449983442180712
70.0,90.0,120.0,80.0,5.0,1,263.0,1.2449983442180712
70.0,90.0,90.0,30.0,0.3333333333333333,2,263.0,1.2449983442180712
30.0,60.0,40.0,20.0,0.25,2,263.0,1.2449983442180712
30.0,80.0,60.0,10.0,0.42857142857142855,1,263.0,1.2449983442180712
30.0,80.0,60.0,50.0,1.0,2,263.0,1.2449983442180712
10.0,50.0,40.0,20.0,1.0,2,263.0,1.2449983442180712
60.0,70.0,80.0,60.0,2.0,1,263.0,1.2449983442180712
10.0,50.0,120.0,30.0,5.5,1,263.0,1.2449983442180712
40.0,60.0,60.0,30.0,0.6666666666666666,1,263.0,1.2449983442180712
10.0,80.0,120.0,10.0,1.5714285714285714,2,264.0,2.7561977395834236
60.0,30.0,70.0,10.0,0.5,2,264.0,2.7561977395834236
10.0,80.0,120.0,50.0,3.6666666666666665,1,264.0,2.7561977395834236
10.0,80.0,80.0,30.0,1.4,2,264.0,2.7561977395834236
80.0,80.0,90.0,20.0,0.16666666666666666,2,264.0,2.7561977395834236
40.0,60.0,60.0,10.0,0.4,2,264.0,2.7561977395834236
30.0,70.0,70.0,40.0,1.3333333333333333,1,264.0,2.7561977395834236
30.0,50.0,100.0,20.0,2.3333333333333335,1,264.0,2.7561977395834236
10.0,80.0,60.0,50.0,1.6666666666666667,2,264.0,2.7561977395834236
10.0,90.0,50.0,20.0,0.5714285714285714,2,264.0,2.7561977395834236
60.0,90.0,120.0,80.0,6.0,1,265.0,0.957537994199859
10.0,70.0,60.0,10.0,0.8333333333333334,1,265.0,0.957537994199859
80.0,60.0,120.0,50.0,4.0,1,265.0,0.957537994199859
70.0,60.0,100.0,10.0,0.6,2,265.0,0.957537994199859
10.0,40.0,50.0,30.0,4.0,1,265.0,0.957537994199859
10.0,90.0,80.0,20.0,1.0,1,265.0,0.957537994199859
40.0,80.0,70.0,60.0,1.5,2,265.0,0.957537994199859
50.0,70.0,80.0,10.0,0.5,2,265.0,0.957537994199859
10.0,40.0,120.0,30.0,11.0,1,265.0,0.957537994199859
10.0,60.0,80.0,10.0,1.4,1,265.0,0.957537994199859
100.0,90.0,120.0,70.0,1.0,1,266.0,1.965741857041721
10.0,60.0,30.0,30.0,0.6666666666666666,2,266.0,1.965741857041721
10.0,60.0,80.0,50.0,7.0,1,266.0,1.965741857041721
40.0,80.0,60.0,40.0,0.5,2,266.0,1.965741857041721
10.0,90.0,50.0,70.0,2.0,1,266.0,1.965741857041721
80.0,70.0,120.0,40.0,1.3333333333333333,2,266.0,1.965741857041721
40.0,60.0,50.0,50.0,1.0,2,266.0,1.965741857041721
10.0,70.0,90.0,50.0,4.0,1,266.0,1.965741857041721
30.0,40.0,120.0,30.0,9.0,1,266.0,1.965741857041721
10.0,20.0,90.0,10.0,8.0,1,266.0,1.965741857041721
70.0,90.0,100.0,20.0,0.42857142857142855,2,267.0,1.6448317008746436
90.0,80.0,100.0,50.0,0.3333333333333333,2,267.0,1.6448317008746436
70.0,60.0,90.0,30.0,0.6666666666666666,2,267.0,1.6448317008746436
40.0,30.0,100.0,10.0,3.0,1,267.0,1.6448317008746436
90.0,30.0,120.0,10.0,1.5,2,267.0,1.6448317008746436
70.0,30.0,100.0,10.0,1.5,1,267.0,1.6448317008746436
10.0,80.0,100.0,20.0,1.5,2,267.0,1.6448317008746436
50.0,50.0,80.0,30.0,1.5,2,267.0,1.6448317008746436
30.0,50.0,70.0,20.0,1.3333333333333333,2,267.0,1.6448317008746436
70.0,70.0,120.0,50.0,2.5,2,267.0,1.6448317008746436
60.0,90.0,100.0,60.0,1.3333333333333333,1,268.0,1.6215716320735285
50.0,80.0,80.0,20.0,0.5,2,268.0,1.6215716320735285
30.0,60.0,80.0,20.0,1.25,1,268.0,1.6215716320735285
70.0,50.0,120.0,40.0,5.0,1,268.0,1.6215716320735285
60.0,50.0,70.0,40.0,1.0,2,268.0,1.6215716320735285
10.0,50.0,70.0,30.0,3.0,1,268.0,1.6215716320735285
10.0,30.0,70.0,20.0,6.0,1,268.0,1.6215716320735285
30.0,70.0,80.0,30.0,1.25,1,268.0,1.6215716320735285
30.0,80.0,50.0,40.0,0.5,2,268.0,1.6215716320735285
90.0,70.0,100.0,40.0,0.3333333333333333,2,268.0,1.6215716320735285
60.0,20.0,90.0,10.0,3.0,1,269.0,2.1906486884846217
10.0,40.0,50.0,20.0,2.0,1,269.0,2.1906486884846217
30.0,30.0,100.0,10.0,3.5,1,269.0,2.1906486884846217
50.0,80.0,120.0,60.0,3.5,1,269.0,2.1906486884846217
10.0,80.0,40.0,50.0,1.0,2,269.0,2.1906486884846217
60.0,50.0,70.0,10.0,0.25,2,269.0,2.1906486884846217
10.0,60.0,120.0,30.0,3.6666666666666665,1,269.0,2.1906486884846217
40.0,40.0,70.0,20.0,1.5,1,269.0,2.1906486884846217
30.0,90.0,80.0,30.0,0.8333333333333334,2,269.0,2.1906486884846217
10.0,90.0,90.0,50.0,2.0,2,269.0,2.1906486884846217
50.0,90.0,70.0,50.0,0.5,2,270.0,2.4843962939114372
10.0,90.0,50.0,40.0,0.8,2,270.0,2.4843962939114372
50.0,30.0,120.0,10.0,3.5,1,270.0,2.4843962939114372
50.0,90.0,120.0,80.0,7.0,1,270.0,2.4843962939114372
10.0,90.0,120.0,70.0,5.5,1,270.0,2.4843962939114372
70.0,90.0,120.0,80.0,5.0,1,270.0,2.4843962939114372
70.0,50.0,90.0,40.0,2.0,2,270.0,2.4843962939114372
30.0,70.0,120.0,10.0,1.5,2,270.0,2.4843962939114372
90.0,90.0,120.0,30.0,0.5,2,270.0,2.4843962939114372
80.0,70.0,90.0,50.0,0.5,2,270.0,2.4843962939114372
60.0,50.0,120.0,40.0,6.0,1,271.0,3.2302677544535277
50.0,90.0,100.0,80.0,5.0,1,271.0,3.2302677544535277
10.0,40.0,100.0,20.0,4.5,1,271.0,3.2302677544535277
50.0,50.0,80.0,10.0,0.75,2,271.0,3.2302677544535277
30.0,80.0,90.0,10.0,0.8571428571428571,2,271.0,3.2302677544535277
50.0,40.0,70.0,30.0,2.0,2,271.0,3.2302677544535277
40.0,50.0,80.0,20.0,1.3333333333333333,2,271.0,3.2302677544535277
30.0,70.0,100.0,20.0,1.4,2,271.0,3.2302677544535277
70.0,30.0,80.0,20.0,1.0,2,271.0,3.2302677544535277
50.0,20.0,120.0,10.0,7.0,1,271.0,3.2302677544535277
70.0,90.0,100.0,50.0,0.75,2,272.0,2.8329706228846137
10.0,90.0,50.0,20.0,0.5714285714285714,2,272.0,2.8329706228846137
10.0,90.0,40.0,40.0,0.6,2,272.0,2.8329706228846137
10.0,80.0,70.0,10.0,0.8571428571428571,2,272.0,2.8329706228846137
50.0,40.0,80.0,20.0,1.5,2,272.0,2.8329706228846137
10.0,90.0,100.0,70.0,4.5,1,272.0,2.8329706228846137
70.0,60.0,120.0,50.0,5.0,1,272.0,2.8329706228846137
30.0,90.0,50.0,40.0,0.4,2,272.0,2.8329706228846137
40.0,90.0,70.0,10.0,0.375,2,272.0,2.8329706228846137
30.0,30.0,60.0,20.0,3.0,2,272.0,2.8329706228846137
70.0,70.0,100.0,40.0,1.0,2,273.0,1.435058248151669
30.0,40.0,70.0,30.0,4.0,1,273.0,1.435058248151669
90.0,80.0,100.0,60.0,0.5,2,273.0,1.435058248151669
50.0,90.0,60.0,80.0,1.0,1,273.0,1.435058248151669
40.0,70.0,70.0,60.0,3.0,1,273.0,1.435058248151669
90.0,50.0,120.0,20.0,1.0,2,273.0,1.435058248151669
40.0,90.0,50.0,10.0,0.125,2,273.0,1.435058248151669
30.0,30.0,120.0,10.0,4.5,1,273.0,1.435058248151669
10.0,90.0,120.0,40.0,2.2,1,273.0,1.435058248151669
30.0,90.0,40.0,60.0,0.3333333333333333,2,273.0,1.435058248151669
70.0,80.0,80.0,60.0,0.5,2,274.0,3.4146960132546784
80.0,70.0,120.0,10.0,0.6666666666666666,2,274.0,3.4146960132546784
30.0,90.0,80.0,50.0,1.25,2,274.0,3.4146960132546784
60.0,50.0,90.0,20.0,1.0,2,274.0,3.4146960132546784
50.0,80.0,120.0,20.0,1.1666666666666667,2,274.0,3.4146960132546784
10.0,90.0,40.0,80.0,3.0,2,274.0,3.4146960132546784
10.0,60.0,80.0,40.0,3.5,1,274.0,3.4146960132546784
40.0,70.0,60.0,60.0,2.0,2,274.0,3.4146960132546784
40.0,70.0,120.0,30.0,2.0,2,274.0,3.4146960132546784
80.0,70.0,100.0,20.0,0.4,2,274.0,3.4146960132546784
10.0,60.0,30.0,40.0,1.0,2,275.0,3.2482812171802857
30.0,70.0,60.0,10.0,0.5,2,275.0,3.2482812171802857
30.0,40.0,40.0,20.0,0.5,2,275.0,3.2482812171802857
60.0,90.0,90.0,10.0,0.375,2,275.0,3.2482812171802857
10.0,60.0,30.0,50.0,2.0,2,275.0,3.2482812171802857
80.0,90.0,90.0,20.0,0.14285714285714285,2,275.0,3.2482812171802857
10.0,50.0,90.0,20.0,2.6666666666666665,2,275.0,3.2482812171802857
40.0,80.0,60.0,10.0,0.2857142857142857,2,275.0,3.2482812171802857
80.0,60.0,90.0,20.0,0.25,2,275.0,3.2482812171802857
40.0,20.0,60.0,10.0,2.0,2,275.0,3.2482812171802857
50.0,70.0,90.0,10.0,0.6666666666666666,1,276.0,0.4410519008331366
70.0,20.0,120.0,10.0,5.0,1,276.0,0.4410519008331366
30.0,70.0,60.0,30.0,0.75,1,276.0,0.4410519008331366
30.0,60.0,100.0,20.0,1.75,1,276.0,0.4410519008331366
30.0,60.0,60.0,30.0,1.0,2,276.0,0.4410519008331366
30.0,60.0,90.0,20.0,1.5,1,276.0,0.4410519008331366
50.0,70.0,100.0,20.0,1.0,1,276.0,0.4410519008331366
90.0,90.0,100.0,50.0,0.25,2,276.0,0.4410519008331366
40.0,90.0,60.0,20.0,0.2857142857142857,2,276.0,0.4410519008331366
40.0,60.0,50.0,10.0,0.2,2,276.0,0.4410519008331366
10.0,80.0,60.0,50.0,1.6666666666666667,2,277.0,2.6652325921965274
10.0,90.0,100.0,80.0,9.0,1,277.0,2.6652325921965274
10.0,80.0,100.0,10.0,1.2857142857142858,2,277.0,2.6652325921965274
10.0,50.0,120.0,10.0,2.75,2,277.0,2.6652325921965274
70.0,80.0,120.0,50.0,1.6666666666666667,2,277.0,2.6652325921965274
10.0,70.0,80.0,40.0,2.3333333333333335,1,277.0,2.6652325921965274
80.0,70.0,100.0,10.0,0.3333333333333333,2,277.0,2.6652325921965274
30.0,30.0,60.0,10.0,1.5,2,277.0,2.6652325921965274
10.0,50.0,90.0,20.0,2.6666666666666665,2,277.0,2.6652325921965274
60.0,50.0,70.0,40.0,1.0,2,277.0,2.6652325921965274
60.0,60.0,100.0,50.0,4.0,1,278.0,2.825595171805689
50.0,80.0,70.0,20.0,0.3333333333333333,2,278.0,2.825595171805689
50.0,50.0,60.0,20.0,0.3333333333333333,2,278.0,2.825595171805689
30.0,90.0,60.0,70.0,1.5,1,278.0,2.825595171805689
50.0,50.0,120.0,20.0,2.3333333333333335,2,278.0,2.825595171805689
90.0,80.0,100.0,40.0,0.25,2,278.0,2.825595171805689
70.0,70.0,120.0,10.0,0.8333333333333334,2,278.0,2.825595171805689
90.0,50.0,120.0,20.0,1.0,2,278.0,2.825595171805689
60.0,80.0,70.0,50.0,0.3333333333333333,2,278.0,2.825595171805689
50.0,50.0,60.0,10.0,0.25,2,278.0,2.825595171805689
10.0,90.0,60.0,40.0,1.0,2,279.0,2.9663188326468513
30.0,60.0,120.0,40.0,4.5,1,279.0,2.9663188326468513
70.0,40.0,90.0,20.0,1.0,2,279.0,2.9663188326468513
30.0,90.0,80.0,30.0,0.8333333333333334,2,279.0,2.9663188326468513
30.0,70.0,120.0,60.0,9.0,1,279.0,2.9663188326468513
40.0,70.0,90.0,50.0,2.5,2,279.0,2.9663188326468513
60.0,70.0,100.0,30.0,1.0,2,279.0,2.9663188326468513
50.0,20.0,80.0,10.0,3.0,2,279.0,2.9663188326468513
70.0,60.0,90.0,40.0,1.0,2,279.0,2.9663188326468513
90.0,90.0,120.0,80.0,3.0,2,279.0,2.9663188326468513
40.0,90.0,80.0,20.0,0.5714285714285714,2,280.0,2.5471752988886776
30.0,80.0,50.0,20.0,0.3333333333333333,2,280.0,2.5471752988886776
30.0,50.0,40.0,20.0,0.3333333333333333,2,280.0,2.5471752988886776
50.0,40.0,70.0,30.0,2.0,1,280.0,2.5471752988886776
70.0,70.0,80.0,30.0,0.25,2,280.0,2.5471752988886776
50.0,70.0,120.0,20.0,1.4,2,280.0,2.5471752988886776
10.0,50.0,120.0,40.0,11.0,1,280.0,2.5471752988886776
70.0,80.0,100.0,10.0,0.42857142857142855,2,280.0,2.5471752988886776
40.0,80.0,70.0,70.0,3.0,1,280.0,2.5471752988886776
40.0,80.0,60.0,40.0,0.5,2,280.0,2.5471752988886776
50.0,90.0,70.0,80.0,2.0,1,281.0,0.702816735170936
10.0,80.0,80.0,70.0,7.0,1,281.0,0.702816735170936
10.0,80.0,100.0,20.0,1.5,1,281.0,0.702816735170936
100.0,70.0,120.0,50.0,1.0,1,281.0,0.702816735170936
10.0,20.0,30.0,10.0,2.0,1,281.0,0.702816735170936
30.0,50.0,120.0,10.0,2.25,1,281.0,0.702816735170936
40.0,70.0,60.0,50.0,1.0,1,281.0,0.702816735170936
70.0,90.0,90.0,50.0,0.5,2,281.0,0.702816735170936
70.0,20.0,100.0,10.0,3.0,1,281.0,0.702816735170936
80.0,50.0,100.0,10.0,0.5,1,281.0,0.702816735170936
70.0,50.0,90.0,20.0,0.6666666666666666,1,282.0,1.7323656667979004
70.0,50.0,90.0,10.0,0.5,2,282.0,1.7323656667979004
50.0,50.0,100.0,40.0,5.0,1,282.0,1.7323656667979004
80.0,50.0,120.0,20.0,1.3333333333333333,1,282.0,1.7323656667979004
40.0,80.0,100.0,70.0,6.0,1,282.0,1.7323656667979004
10.0,90.0,60.0,10.0,0.625,2,282.0,1.7323656667979004
10.0,90.0,40.0,40.0,0.6,2,282.0,1.7323656667979004
80.0,30.0,120.0,20.0,4.0,1,282.0,1.7323656667979004
10.0,70.0,70.0,40.0,2.0,1,282.0,1.7323656667979004
30.0,70.0,40.0,40.0,0.3333333333333333,2,282.0,1.7323656667979004
90.0,60.0,100.0,30.0,0.3333333333333333,1,283.0,-0.07020655646840979
30.0,70.0,80.0,10.0,0.8333333333333334,1,283.0,-0.07020655646840979
10.0,70.0,30.0,10.0,0.3333333333333333,2,283.0,-0.07020655646840979
60.0,90.0,70.0,70.0,0.5,1,283.0,-0.07020655646840979
10.0,60.0,100.0,50.0,9.0,1,283.0,-0.07020655646840979
100.0,60.0,120.0,30.0,0.6666666666666666,1,283.0,-0.07020655646840979
40.0,50.0,60.0,20.0,0.6666666666666666,2,283.0,-0.07020655646840979
10.0,90.0,40.0,60.0,1.0,1,283.0,-0.07020655646840979
50.0,70.0,100.0,60.0,5.0,1,283.0,-0.07020655646840979
80.0,70.0,120.0,30.0,1.0,1,283.0,-0.07020655646840979
10.0,60.0,70.0,40.0,3.0,1,284.0,1.8421074464394243
30.0,50.0,50.0,20.0,0.6666666666666666,2,284.0,1.8421074464394243
40.0,20.0,90.0,10.0,5.0,1,284.0,1.8421074464394243
50.0,60.0,120.0,10.0,1.4,1,284.0,1.8421074464394243
60.0,90.0,70.0,20.0,0.14285714285714285,2,284.0,1.8421074464394243
30.0,40.0,40.0,30.0,1.0,2,284.0,1.8421074464394243
50.0,70.0,80.0,40.0,1.0,2,284.0,1.8421074464394243
10.0,70.0,60.0,30.0,1.25,2,284.0,1.8421074464394243
90.0,60.0,100.0,30.0,0.3333333333333333,2,284.0,1.8421074464394243
40.0,70.0,120.0,10.0,1.3333333333333333,1,284.0,1.8421074464394243
60.0,60.0,120.0,20.0,1.5,2,285.0,4.028942624076693
10.0,80.0,60.0,20.0,0.8333333333333334,2,285.0,4.028942624076693
50.0,80.0,80.0,50.0,1.0,2,285.0,4.028942624076693
70.0,80.0,80.0,20.0,0.16666666666666666,2,285.0,4.028942624076693
30.0,80.0,50.0,30.0,0.4,2,285.0,4.028942624076693
70.0,70.0,100.0,40.0,1.0,2,285.0,4.028942624076693
40.0,90.0,70.0,50.0,0.75,2,285.0,4.028942624076693
70.0,80.0,100.0,60.0,1.5,2,285.0,4.028942624076693
30.0,90.0,100.0,50.0,1.75,2,285.0,4.028942624076693
70.0,90.0,120.0,60.0,1.6666666666666667,2,285.0,4.028942624076693
10.0,30.0,60.0,10.0,2.5,2,286.0,2.6815708850036826
50.0,70.0,60.0,10.0,0.16666666666666666,2,286.0,2.6815708850036826
30.0,90.0,80.0,10.0,0.625,2,286.0,2.6815708850036826
10.0,40.0,30.0,10.0,0.6666666666666666,2,286.0,2.6815708850036826
50.0,70.0,120.0,50.0,3.5,1,286.0,2.6815708850036826
60.0,70.0,100.0,10.0,0.6666666666666666,2,286.0,2.6815708850036826
10.0,50.0,30.0,20.0,0.6666666666666666,2,286.0,2.6815708850036826
70.0,80.0,120.0,20.0,0.8333333333333334,2,286.0,2.6815708850036826
30.0,40.0,50.0,30.0,2.0,2,286.0,2.6815708850036826
10.0,90.0,90.0,40.0,1.6,2,286.0,2.6815708850036826
10.0,90.0,60.0,40.0,1.0,2,287.0,2.836203582496651
10.0,50.0,90.0,30.0,4.0,1,287.0,2.836203582496651
30.0,30.0,40.0,20.0,1.0,2,287.0,2.836203582496651
80.0,80.0,120.0,40.0,1.0,2,287.0,2.836203582496651
40.0,70.0,70.0,60.0,3.0,1,287.0,2.836203582496651
70.0,80.0,100.0,30.0,0.6,2,287.0,2.836203582496651
80.0,70.0,100.0,60.0,2.0,2,287.0,2.836203582496651
60.0,20.0,100.0,10.0,4.0,2,287.0,2.836203582496651
40.0,60.0,50.0,30.0,0.3333333333333333,2,287.0,2.836203582496651
30.0,80.0,100.0,30.0,1.4,2,287.0,2.836203582496651
30.0,80.0,40.0,60.0,0.5,2,288.0,1.4865119533762319
30.0,90.0,60.0,70.0,1.5,1,288.0,1.4865119533762319
50.0,80.0,120.0,20.0,1.1666666666666667,2,288.0,1.4865119533762319
40.0,70.0,70.0,10.0,0.5,2,288.0,1.4865119533762319
80.0,40.0,120.0,10.0,1.3333333333333333,2,288.0,1.4865119533762319
50.0,70.0,70.0,40.0,0.6666666666666666,1,288.0,1.4865119533762319
10.0,70.0,80.0,50.0,3.5,1,288.0,1.4865119533762319
10.0,70.0,90.0,30.0,2.0,1,288.0,1.4865119533762319
60.0,80.0,100.0,30.0,0.8,2,288.0,1.4865119533762319
10.0,90.0,50.0,60.0,1.3333333333333333,1,288.0,1.4865119533762319
10.0,90.0,30.0,10.0,0.25,1,289.0,0.9842633943401795
10.0,90.0,40.0,70.0,1.5,1,289.0,0.9842633943401795
40.0,90.0,60.0,40.0,0.4,2,289.0,0.9842633943401795
10.0,90.0,90.0,70.0,4.0,1,289.0,0.9842633943401795
50.0,60.0,100.0,30.0,1.6666666666666667,1,289.0,0.9842633943401795
10.0,50.0,30.0,40.0,2.0,1,289.0,0.9842633943401795
10.0,90.0,120.0,20.0,1.5714285714285714,2,289.0,0.9842633943401795
70.0,20.0,90.0,10.0,2.0,1,289.0,0.9842633943401795
50.0,80.0,70.0,50.0,0.6666666666666666,2,289.0,0.9842633943401795
40.0,20.0,90.0,10.0,5.0,1,289.0,0.9842633943401795
50.0,70.0,60.0,40.0,0.3333333333333333,2,290.0,0.9297290995519927
30.0,70.0,50.0,40.0,0.6666666666666666,1,290.0,0.9297290995519927
30.0,90.0,60.0,40.0,0.6,2,290.0,0.9297290995519927
30.0,70.0,120.0,50.0,4.5,1,290.0,0.9297290995519927
50.0,90.0,70.0,80.0,2.0,2,290.0,0.9297290995519927
80.0,80.0,90.0,40.0,0.25,2,290.0,0.9297290995519927
30.0,60.0,70.0,10.0,0.8,2,290.0,0.9297290995519927
70.0,30.0,90.0,10.0,1.0,2,290.0,0.9297290995519927
90.0,80.0,120.0,60.0,1.5,2,290.0,0.9297290995519927
80.0,70.0,90.0,50.0,0.5,1,290.0,0.9297290995519927
10.0,60.0,120.0,40.0,5.5,1,291.0,2.123912657600813
40.0,30.0,80.0,20.0,4.0,1,291.0,2.123912657600813
10.0,80.0,60.0,10.0,0.7142857142857143,2,291.0,2.123912657600813
30.0,30.0,100.0,10.0,3.5,1,291.0,2.123912657600813
30.0,70.0,80.0,30.0,1.25,2,291.0,2.123912657600813
50.0,70.0,100.0,20.0,1.0,2,291.0,2.123912657600813
60.0,90.0,90.0,80.0,3.0,1,291.0,2.123912657600813
50.0,90.0,60.0,40.0,0.2,2,291.0,2.123912657600813
40.0,80.0,100.0,10.0,0.8571428571428571,2,291.0,2.123912657600813
10.0,40.0,80.0,20.0,3.5,1,291.0,2.123912657600813
10.0,40.0,90.0,20.0,4.0,1,292.0,1.1969841176619673
50.0,60.0,80.0,20.0,0.75,2,292.0,1.1969841176619673
30.0,80.0,80.0,40.0,1.25,2,292.0,1.1969841176619673
10.0,70.0,70.0,50.0,3.0,1,292.0,1.1969841176619673
50.0,70.0,70.0,30.0,0.5,2,292.0,1.1969841176619673
50.0,40.0,60.0,20.0,0.5,1,292.0,1.1969841176619673
10.0,60.0,120.0,20.0,2.75,1,292.0,1.1969841176619673
50.0,70.0,100.0,20.0,1.0,2,292.0,1.1969841176619673
40.0,90.0,90.0,60.0,1.6666666666666667,1,292.0,1.1969841176619673
50.0,40.0,80.0,10.0,1.0,1,292.0,1.1969841176619673
30.0,30.0,90.0,10.0,3.0,1,293.0,1.3623642531945248
60.0,50.0,70.0,20.0,0.3333333333333333,2,293.0,1.3623642531945248
10.0,30.0,80.0,20.0,7.0,1,293.0,1.3623642531945248
30.0,60.0,60.0,50.0,3.0,1,293.0,1.3623642531945248
10.0,90.0,100.0,20.0,1.2857142857142858,2,293.0,1.3623642531945248
80.0,50.0,90.0,40.0,1.0,2,293.0,1.3623642531945248
10.0,70.0,50.0,40.0,1.3333333333333333,1,293.0,1.3623642531945248
60.0,70.0,100.0,30.0,1.0,2,293.0,1.3623642531945248
30.0,30.0,50.0,20.0,2.0,1,293.0,1.3623642531945248
80.0,60.0,90.0,50.0,1.0,1,293.0,1.3623642531945248
10.0,60.0,80.0,40.0,3.5,1,294.0,3.1444956396893486
40.0,80.0,90.0,10.0,0.7142857142857143,2,294.0,3.1444956396893486
10.0,20.0,60.0,10.0,5.0,1,294.0,3.1444956396893486
50.0,90.0,70.0,70.0,1.0,2,294.0,3.1444956396893486
70.0,90.0,120.0,30.0,0.8333333333333334,2,294.0,3.1444956396893486
40.0,40.0,100.0,30.0,6.0,1,294.0,3.1444956396893486
90.0,90.0,120.0,50.0,0.75,2,294.0,3.1444956396893486
10.0,70.0,70.0,60.0,6.0,1,294.0,3.1444956396893486
60.0,80.0,80.0,70.0,2.0,2,294.0,3.1444956396893486
70.0,90.0,120.0,70.0,2.5,2,294.0,3.1444956396893486
30.0,90.0,100.0,40.0,1.4,1,295.0,0.35909808585941794
40.0,90.0,120.0,70.0,4.0,1,295.0,0.35909808585941794
10.0,90.0,50.0,40.0,0.8,1,295.0,0.35909808585941794
80.0,80.0,120.0,10.0,0.5714285714285714,1,295.0,0.35909808585941794
10.0,80.0,80.0,40.0,1.75,1,295.0,0.35909808585941794
70.0,90.0,120.0,60.0,1.6666666666666667,1,295.0,0.35909808585941794
30.0,40.0,60.0,20.0,1.5,1,295.0,0.35909808585941794
30.0,90.0,70.0,80.0,4.0,1,295.0,0.35909808585941794
70.0,50.0,80.0,40.0,1.0,1,295.0,0.35909808585941794
40.0,50.0,80.0,10.0,1.0,1,295.0,0.35909808585941794
40.0,70.0,100.0,30.0,1.5,1,296.0,0.6859964194254995
60.0,50.0,100.0,20.0,1.3333333333333333,1,296.0,0.6859964194254995
60.0,80.0,90.0,60.0,1.5,1,296.0,0.6859964194254995
80.0,80.0,90.0,20.0,0.16666666666666666,2,296.0,0.6859964194254995
30.0,80.0,70.0,40.0,1.0,2,296.0,0.6859964194254995
60.0,70.0,90.0,30.0,0.75,1,296.0,0.6859964194254995
10.0,90.0,80.0,60.0,2.3333333333333335,1,296.0,0.6859964194254995
70.0,30.0,90.0,20.0,2.0,1,296.0,0.6859964194254995
10.0,50.0,50.0,40.0,4.0,1,296.0,0.6859964194254995
40.0,50.0,90.0,20.0,1.6666666666666667,1,296.0,0.6859964194254995
10.0,60.0,50.0,10.0,0.8,2,297.0,1.4896474902685024
30.0,90.0,120.0,50.0,2.25,1,297.0,1.4896474902685024
70.0,80.0,80.0,40.0,0.25,2,297.0,1.4896474902685024
50.0,70.0,90.0,50.0,2.0,1,297.0,1.4896474902685024
30.0,70.0,70.0,40.0,1.3333333333333333,1,297.0,1.4896474902685024
