bid1,dam1,bid2,dam2,bvtt,choice,id,vtt
60.0,40.0,100.0,20.0,2.0,2,1351.0,3.3254912479430843
40.0,30.0,50.0,10.0,0.5,2,1351.0,3.3254912479430843
80.0,90.0,90.0,60.0,0.3333333333333333,2,1351.0,3.3254912479430843
90.0,70.0,120.0,30.0,0.75,2,1351.0,3.3254912479430843
90.0,60.0,120.0,10.0,0.6,2,1351.0,3.3254912479430843
10.0,80.0,60.0,20.0,0.8333333333333334,1,1351.0,3.3254912479430843
90.0,80.0,100.0,30.0,0.2,2,1352.0,3.396540819931077
50.0,60.0,80.0,10.0,0.6,2,1352.0,3.396540819931077
30.0,90.0,60.0,20.0,0.42857142857142855,2,1352.0,3.396540819931077
40.0,80.0,80.0,50.0,1.3333333333333333,1,1352.0,3.396540819931077
70.0,90.0,80.0,60.0,0.3333333333333333,2,1352.0,3.396540819931077
60.0,80.0,80.0,30.0,0.4,2,1352.0,3.396540819931077
70.0,70.0,80.0,10.0,0.16666666666666666,2,1352.0,3.396540819931077
40.0,90.0,120.0,10.0,1.0,2,1352.0,3.396540819931077
60.0,70.0,120.0,20.0,1.2,2,1352.0,3.396540819931077
90.0,70.0,120.0,20.0,0.6,2,1352.0,3.396540819931077
50.0,70.0,60.0,20.0,0.2,2,1353.0,2.6848548056508053
50.0,40.0,70.0,20.0,1.0,1,1353.0,2.6848548056508053
50.0,90.0,120.0,50.0,1.75,2,1353.0,2.6848548056508053
60.0,80.0,120.0,60.0,3.0,1,1353.0,2.6848548056508053
30.0,50.0,120.0,10.0,2.25,1,1353.0,2.6848548056508053
50.0,80.0,60.0,40.0,0.25,2,1353.0,2.6848548056508053
90.0,40.0,120.0,30.0,3.0,2,1353.0,2.6848548056508053
10.0,70.0,50.0,30.0,1.0,2,1353.0,2.6848548056508053
80.0,50.0,100.0,10.0,0.5,2,1353.0,2.6848548056508053
30.0,70.0,90.0,30.0,1.5,2,1353.0,2.6848548056508053
70.0,70.0,120.0,30.0,1.25,2,1354.0,3.6841729692877965
90.0,30.0,100.0,10.0,0.5,2,1354.0,3.6841729692877965
30.0,20.0,80.0,10.0,5.0,1,1354.0,3.6841729692877965
60.0,70.0,120.0,10.0,1.0,2,1354.0,3.6841729692877965
30.0,30.0,100.0,10.0,3.5,1,1354.0,3.6841729692877965
40.0,80.0,60.0,70.0,2.0,2,1354.0,3.6841729692877965
70.0,90.0,80.0,80.0,1.0,2,1354.0,3.6841729692877965
60.0,70.0,80.0,30.0,0.5,2,1354.0,3.6841729692877965
30.0,90.0,60.0,50.0,0.75,2,1354.0,3.6841729692877965
50.0,80.0,120.0,60.0,3.5,1,1354.0,3.6841729692877965
10.0,90.0,80.0,50.0,1.75,2,1355.0,3.1945853423247885
30.0,90.0,40.0,80.0,1.0,2,1355.0,3.1945853423247885
30.0,90.0,40.0,40.0,0.2,2,1355.0,3.1945853423247885
90.0,40.0,120.0,10.0,1.0,2,1355.0,3.1945853423247885
50.0,80.0,60.0,70.0,1.0,2,1355.0,3.1945853423247885
50.0,80.0,80.0,60.0,1.5,1,1355.0,3.1945853423247885
70.0,30.0,80.0,10.0,0.5,2,1355.0,3.1945853423247885
60.0,40.0,120.0,10.0,2.0,1,1355.0,3.1945853423247885
90.0,50.0,100.0,20.0,0.3333333333333333,2,1355.0,3.1945853423247885
80.0,80.0,90.0,70.0,1.0,2,1355.0,3.1945853423247885
60.0,20.0,120.0,10.0,6.0,1,1356.0,3.5231827407126586
30.0,30.0,90.0,20.0,6.0,1,1356.0,3.5231827407126586
60.0,80.0,70.0,60.0,0.5,2,1356.0,3.5231827407126586
10.0,80.0,50.0,30.0,0.8,2,1356.0,3.5231827407126586
50.0,60.0,100.0,10.0,1.0,2,1356.0,3.5231827407126586
30.0,30.0,120.0,10.0,4.5,2,1356.0,3.5231827407126586
40.0,80.0,90.0,20.0,0.8333333333333334,2,1356.0,3.5231827407126586
30.0,40.0,80.0,20.0,2.5,1,1356.0,3.5231827407126586
10.0,40.0,70.0,20.0,3.0,1,1356.0,3.5231827407126586
60.0,50.0,80.0,30.0,1.0,2,1356.0,3.5231827407126586
100.0,70.0,120.0,60.0,2.0,1,1357.0,2.6280169704381624
40.0,30.0,80.0,10.0,2.0,2,1357.0,2.6280169704381624
30.0,80.0,60.0,20.0,0.5,2,1357.0,2.6280169704381624
50.0,60.0,80.0,40.0,1.5,2,1357.0,2.6280169704381624
40.0,20.0,90.0,10.0,5.0,1,1357.0,2.6280169704381624
100.0,90.0,120.0,10.0,0.25,2,1357.0,2.6280169704381624
10.0,70.0,60.0,60.0,5.0,2,1357.0,2.6280169704381624
50.0,90.0,60.0,40.0,0.2,2,1357.0,2.6280169704381624
50.0,30.0,90.0,20.0,4.0,1,1357.0,2.6280169704381624
30.0,90.0,70.0,40.0,0.8,1,1357.0,2.6280169704381624
60.0,60.0,90.0,30.0,1.0,2,1358.0,3.134076004581464
40.0,50.0,100.0,10.0,1.5,2,1358.0,3.134076004581464
10.0,90.0,60.0,30.0,0.8333333333333334,2,1358.0,3.134076004581464
40.0,60.0,100.0,40.0,3.0,1,1358.0,3.134076004581464
60.0,60.0,120.0,10.0,1.2,2,1358.0,3.134076004581464
10.0,30.0,120.0,10.0,5.5,1,1358.0,3.134076004581464
10.0,90.0,30.0,20.0,0.2857142857142857,2,1358.0,3.134076004581464
10.0,70.0,90.0,40.0,2.6666666666666665,2,1358.0,3.134076004581464
100.0,40.0,120.0,30.0,2.0,2,1358.0,3.134076004581464
50.0,80.0,90.0,20.0,0.6666666666666666,2,1358.0,3.134076004581464
30.0,90.0,60.0,30.0,0.5,2,1359.0,1.8395926622720555
70.0,20.0,90.0,10.0,2.0,2,1359.0,1.8395926622720555
10.0,60.0,40.0,20.0,0.75,2,1359.0,1.8395926622720555
30.0,90.0,50.0,20.0,0.2857142857142857,2,1359.0,1.8395926622720555
60.0,80.0,80.0,20.0,0.3333333333333333,1,1359.0,1.8395926622720555
40.0,50.0,90.0,10.0,1.25,2,1359.0,1.8395926622720555
10.0,40.0,50.0,10.0,1.3333333333333333,2,1359.0,1.8395926622720555
10.0,20.0,100.0,10.0,9.0,1,1359.0,1.8395926622720555
40.0,90.0,70.0,80.0,3.0,1,1359.0,1.8395926622720555
80.0,70.0,90.0,40.0,0.3333333333333333,2,1359.0,1.8395926622720555
60.0,20.0,100.0,10.0,4.0,1,1360.0,2.837348801872416
40.0,50.0,60.0,20.0,0.6666666666666666,2,1360.0,2.837348801872416
40.0,50.0,90.0,10.0,1.25,1,1360.0,2.837348801872416
30.0,80.0,50.0,30.0,0.4,2,1360.0,2.837348801872416
10.0,70.0,80.0,20.0,1.4,2,1360.0,2.837348801872416
80.0,90.0,90.0,40.0,0.2,2,1360.0,2.837348801872416
80.0,70.0,120.0,60.0,4.0,1,1360.0,2.837348801872416
50.0,80.0,120.0,60.0,3.5,1,1360.0,2.837348801872416
40.0,90.0,120.0,30.0,1.3333333333333333,2,1360.0,2.837348801872416
30.0,80.0,100.0,40.0,1.75,1,1360.0,2.837348801872416
40.0,50.0,60.0,10.0,0.5,2,1361.0,2.5935441472350615
10.0,80.0,70.0,40.0,1.5,2,1361.0,2.5935441472350615
10.0,90.0,30.0,80.0,2.0,2,1361.0,2.5935441472350615
30.0,40.0,40.0,20.0,0.5,2,1361.0,2.5935441472350615
30.0,70.0,40.0,30.0,0.25,2,1361.0,2.5935441472350615
100.0,30.0,120.0,20.0,2.0,2,1361.0,2.5935441472350615
10.0,30.0,40.0,10.0,1.5,2,1361.0,2.5935441472350615
40.0,80.0,60.0,70.0,2.0,2,1361.0,2.5935441472350615
40.0,80.0,120.0,40.0,2.0,2,1361.0,2.5935441472350615
70.0,90.0,90.0,50.0,0.5,2,1361.0,2.5935441472350615
70.0,80.0,100.0,20.0,0.5,2,1362.0,2.5121389044411377
60.0,50.0,90.0,20.0,1.0,1,1362.0,2.5121389044411377
10.0,60.0,30.0,10.0,0.4,2,1362.0,2.5121389044411377
10.0,50.0,90.0,30.0,4.0,1,1362.0,2.5121389044411377
70.0,90.0,90.0,10.0,0.25,2,1362.0,2.5121389044411377
80.0,80.0,90.0,40.0,0.25,2,1362.0,2.5121389044411377
40.0,80.0,50.0,70.0,1.0,2,1362.0,2.5121389044411377
90.0,90.0,100.0,50.0,0.25,2,1362.0,2.5121389044411377
30.0,30.0,100.0,20.0,7.0,1,1362.0,2.5121389044411377
90.0,30.0,100.0,20.0,1.0,2,1362.0,2.5121389044411377
40.0,90.0,120.0,40.0,1.6,2,1363.0,3.882941053844111
70.0,80.0,120.0,50.0,1.6666666666666667,2,1363.0,3.882941053844111
60.0,80.0,120.0,20.0,1.0,2,1363.0,3.882941053844111
30.0,40.0,100.0,30.0,7.0,1,1363.0,3.882941053844111
60.0,80.0,90.0,70.0,3.0,2,1363.0,3.882941053844111
40.0,40.0,100.0,10.0,2.0,2,1363.0,3.882941053844111
30.0,70.0,80.0,40.0,1.6666666666666667,2,1363.0,3.882941053844111
30.0,70.0,90.0,20.0,1.2,2,1363.0,3.882941053844111
70.0,30.0,120.0,20.0,5.0,1,1363.0,3.882941053844111
40.0,60.0,70.0,20.0,0.75,2,1363.0,3.882941053844111
80.0,80.0,90.0,30.0,0.2,2,1364.0,2.2468112894693224
40.0,50.0,80.0,40.0,4.0,1,1364.0,2.2468112894693224
60.0,80.0,120.0,70.0,6.0,1,1364.0,2.2468112894693224
60.0,60.0,100.0,30.0,1.3333333333333333,2,1364.0,2.2468112894693224
60.0,80.0,80.0,70.0,2.0,2,1364.0,2.2468112894693224
10.0,60.0,100.0,10.0,1.8,2,1364.0,2.2468112894693224
70.0,70.0,90.0,10.0,0.3333333333333333,2,1364.0,2.2468112894693224
30.0,90.0,100.0,80.0,7.0,1,1364.0,2.2468112894693224
70.0,30.0,80.0,10.0,0.5,2,1364.0,2.2468112894693224
50.0,30.0,100.0,10.0,2.5,1,1364.0,2.2468112894693224
40.0,50.0,50.0,40.0,1.0,2,1365.0,2.9395205321003597
10.0,40.0,60.0,20.0,2.5,2,1365.0,2.9395205321003597
10.0,50.0,50.0,10.0,1.0,2,1365.0,2.9395205321003597
30.0,30.0,50.0,10.0,1.0,2,1365.0,2.9395205321003597
70.0,80.0,80.0,50.0,0.3333333333333333,2,1365.0,2.9395205321003597
30.0,90.0,120.0,70.0,4.5,2,1365.0,2.9395205321003597
40.0,90.0,120.0,80.0,8.0,1,1365.0,2.9395205321003597
40.0,40.0,50.0,10.0,0.3333333333333333,2,1365.0,2.9395205321003597
40.0,60.0,90.0,10.0,1.0,2,1365.0,2.9395205321003597
10.0,80.0,90.0,10.0,1.1428571428571428,2,1365.0,2.9395205321003597
60.0,60.0,70.0,40.0,0.5,2,1366.0,2.9429847319240396
10.0,50.0,60.0,20.0,1.6666666666666667,2,1366.0,2.9429847319240396
70.0,90.0,90.0,10.0,0.25,2,1366.0,2.9429847319240396
10.0,30.0,50.0,20.0,4.0,1,1366.0,2.9429847319240396
10.0,90.0,50.0,80.0,4.0,1,1366.0,2.9429847319240396
70.0,60.0,120.0,30.0,1.6666666666666667,2,1366.0,2.9429847319240396
80.0,60.0,120.0,40.0,2.0,2,1366.0,2.9429847319240396
70.0,80.0,100.0,70.0,3.0,2,1366.0,2.9429847319240396
60.0,20.0,100.0,10.0,4.0,2,1366.0,2.9429847319240396
50.0,20.0,100.0,10.0,5.0,1,1366.0,2.9429847319240396
30.0,70.0,60.0,30.0,0.75,2,1367.0,3.2795905896135022
10.0,60.0,70.0,40.0,3.0,1,1367.0,3.2795905896135022
10.0,60.0,80.0,10.0,1.4,2,1367.0,3.2795905896135022
30.0,60.0,90.0,20.0,1.5,1,1367.0,3.2795905896135022
60.0,90.0,90.0,30.0,0.5,2,1367.0,3.2795905896135022
10.0,60.0,80.0,20.0,1.75,2,1367.0,3.2795905896135022
30.0,70.0,50.0,40.0,0.6666666666666666,1,1367.0,3.2795905896135022
10.0,70.0,90.0,30.0,2.0,2,1367.0,3.2795905896135022
10.0,90.0,60.0,20.0,0.7142857142857143,2,1367.0,3.2795905896135022
10.0,80.0,30.0,20.0,0.3333333333333333,2,1367.0,3.2795905896135022
70.0,50.0,100.0,20.0,1.0,2,1368.0,3.518686577344693
100.0,60.0,120.0,50.0,2.0,2,1368.0,3.518686577344693
60.0,20.0,90.0,10.0,3.0,1,1368.0,3.518686577344693
10.0,90.0,50.0,10.0,0.5,2,1368.0,3.518686577344693
10.0,80.0,70.0,30.0,1.2,2,1368.0,3.518686577344693
50.0,90.0,90.0,80.0,4.0,2,1368.0,3.518686577344693
10.0,90.0,60.0,60.0,1.6666666666666667,2,1368.0,3.518686577344693
40.0,60.0,120.0,20.0,2.0,2,1368.0,3.518686577344693
10.0,60.0,30.0,40.0,1.0,2,1368.0,3.518686577344693
10.0,70.0,70.0,20.0,1.2,2,1368.0,3.518686577344693
50.0,90.0,90.0,20.0,0.5714285714285714,2,1369.0,2.2103681373704456
60.0,60.0,80.0,40.0,1.0,2,1369.0,2.2103681373704456
40.0,90.0,120.0,80.0,8.0,1,1369.0,2.2103681373704456
10.0,90.0,90.0,20.0,1.1428571428571428,2,1369.0,2.2103681373704456
10.0,80.0,80.0,60.0,3.5,1,1369.0,2.2103681373704456
80.0,90.0,100.0,10.0,0.25,2,1369.0,2.2103681373704456
30.0,90.0,100.0,20.0,1.0,2,1369.0,2.2103681373704456
10.0,90.0,120.0,50.0,2.75,1,1369.0,2.2103681373704456
10.0,90.0,30.0,80.0,2.0,1,1369.0,2.2103681373704456
30.0,80.0,120.0,40.0,2.25,1,1369.0,2.2103681373704456
60.0,60.0,70.0,10.0,0.2,2,1370.0,2.7417478778940345
60.0,50.0,80.0,10.0,0.5,2,1370.0,2.7417478778940345
50.0,50.0,90.0,20.0,1.3333333333333333,2,1370.0,2.7417478778940345
10.0,90.0,50.0,60.0,1.3333333333333333,2,1370.0,2.7417478778940345
50.0,80.0,120.0,40.0,1.75,2,1370.0,2.7417478778940345
40.0,60.0,80.0,30.0,1.3333333333333333,2,1370.0,2.7417478778940345
60.0,70.0,80.0,40.0,0.6666666666666666,2,1370.0,2.7417478778940345
30.0,30.0,40.0,10.0,0.5,2,1370.0,2.7417478778940345
60.0,70.0,90.0,20.0,0.6,2,1370.0,2.7417478778940345
70.0,90.0,100.0,60.0,1.0,1,1370.0,2.7417478778940345
40.0,90.0,60.0,60.0,0.6666666666666666,2,1371.0,2.6602034490518696
70.0,60.0,80.0,30.0,0.3333333333333333,2,1371.0,2.6602034490518696
50.0,70.0,100.0,60.0,5.0,1,1371.0,2.6602034490518696
50.0,60.0,120.0,30.0,2.3333333333333335,2,1371.0,2.6602034490518696
30.0,20.0,70.0,10.0,4.0,1,1371.0,2.6602034490518696
40.0,90.0,100.0,80.0,6.0,2,1371.0,2.6602034490518696
80.0,50.0,90.0,10.0,0.25,2,1371.0,2.6602034490518696
30.0,50.0,70.0,40.0,4.0,1,1371.0,2.6602034490518696
50.0,80.0,70.0,50.0,0.6666666666666666,2,1371.0,2.6602034490518696
70.0,80.0,120.0,60.0,2.5,1,1371.0,2.6602034490518696
40.0,50.0,70.0,20.0,1.0,1,1372.0,3.361059082979463
10.0,90.0,50.0,70.0,2.0,2,1372.0,3.361059082979463
10.0,20.0,60.0,10.0,5.0,2,1372.0,3.361059082979463
10.0,90.0,60.0,80.0,5.0,2,1372.0,3.361059082979463
10.0,50.0,90.0,40.0,8.0,1,1372.0,3.361059082979463
60.0,70.0,90.0,50.0,1.5,2,1372.0,3.361059082979463
90.0,60.0,100.0,30.0,0.3333333333333333,2,1372.0,3.361059082979463
10.0,50.0,120.0,30.0,5.5,1,1372.0,3.361059082979463
50.0,80.0,80.0,40.0,0.75,2,1372.0,3.361059082979463
70.0,80.0,120.0,10.0,0.7142857142857143,2,1372.0,3.361059082979463
10.0,80.0,100.0,50.0,3.0,1,1373.0,3.4805082902056466
90.0,50.0,120.0,20.0,1.0,2,1373.0,3.4805082902056466
80.0,70.0,90.0,40.0,0.3333333333333333,2,1373.0,3.4805082902056466
40.0,80.0,90.0,50.0,1.6666666666666667,2,1373.0,3.4805082902056466
40.0,90.0,70.0,70.0,1.5,2,1373.0,3.4805082902056466
10.0,70.0,90.0,20.0,1.6,2,1373.0,3.4805082902056466
50.0,70.0,100.0,50.0,2.5,2,1373.0,3.4805082902056466
50.0,40.0,80.0,20.0,1.5,2,1373.0,3.4805082902056466
10.0,40.0,70.0,20.0,3.0,2,1373.0,3.4805082902056466
70.0,20.0,100.0,10.0,3.0,2,1373.0,3.4805082902056466
50.0,80.0,70.0,60.0,1.0,2,1374.0,2.8060109434589515
70.0,90.0,80.0,30.0,0.16666666666666666,2,1374.0,2.8060109434589515
60.0,90.0,80.0,20.0,0.2857142857142857,2,1374.0,2.8060109434589515
70.0,70.0,100.0,30.0,0.75,2,1374.0,2.8060109434589515
60.0,80.0,90.0,30.0,0.6,2,1374.0,2.8060109434589515
90.0,50.0,120.0,30.0,1.5,2,1374.0,2.8060109434589515
80.0,70.0,90.0,40.0,0.3333333333333333,2,1374.0,2.8060109434589515
10.0,50.0,70.0,30.0,3.0,1,1374.0,2.8060109434589515
30.0,90.0,50.0,70.0,1.0,2,1374.0,2.8060109434589515
70.0,80.0,120.0,10.0,0.7142857142857143,2,1374.0,2.8060109434589515
80.0,50.0,90.0,20.0,0.3333333333333333,2,1375.0,2.7395343839276283
70.0,20.0,90.0,10.0,2.0,2,1375.0,2.7395343839276283
50.0,50.0,80.0,40.0,3.0,2,1375.0,2.7395343839276283
40.0,90.0,80.0,30.0,0.6666666666666666,2,1375.0,2.7395343839276283
30.0,70.0,120.0,40.0,3.0,2,1375.0,2.7395343839276283
30.0,40.0,100.0,20.0,3.5,1,1375.0,2.7395343839276283
50.0,90.0,120.0,60.0,2.3333333333333335,1,1375.0,2.7395343839276283
60.0,90.0,90.0,70.0,1.5,2,1375.0,2.7395343839276283
10.0,90.0,80.0,80.0,7.0,1,1375.0,2.7395343839276283
10.0,80.0,30.0,10.0,0.2857142857142857,2,1375.0,2.7395343839276283
40.0,50.0,70.0,30.0,1.5,2,1376.0,2.5037648043484855
50.0,50.0,80.0,30.0,1.5,1,1376.0,2.5037648043484855
60.0,90.0,80.0,20.0,0.2857142857142857,2,1376.0,2.5037648043484855
70.0,70.0,100.0,60.0,3.0,1,1376.0,2.5037648043484855
10.0,60.0,40.0,50.0,3.0,2,1376.0,2.5037648043484855
70.0,30.0,90.0,10.0,1.0,2,1376.0,2.5037648043484855
40.0,80.0,90.0,70.0,5.0,1,1376.0,2.5037648043484855
40.0,70.0,70.0,20.0,0.6,2,1376.0,2.5037648043484855
90.0,90.0,120.0,70.0,1.5,2,1376.0,2.5037648043484855
30.0,60.0,70.0,20.0,1.0,2,1376.0,2.5037648043484855
60.0,40.0,70.0,10.0,0.3333333333333333,2,1377.0,3.193189182090148
70.0,90.0,100.0,70.0,1.5,2,1377.0,3.193189182090148
80.0,80.0,120.0,70.0,4.0,1,1377.0,3.193189182090148
10.0,80.0,80.0,60.0,3.5,1,1377.0,3.193189182090148
40.0,80.0,90.0,60.0,2.5,1,1377.0,3.193189182090148
10.0,60.0,50.0,50.0,4.0,2,1377.0,3.193189182090148
70.0,50.0,90.0,10.0,0.5,2,1377.0,3.193189182090148
10.0,70.0,70.0,20.0,1.2,2,1377.0,3.193189182090148
40.0,90.0,120.0,50.0,2.0,2,1377.0,3.193189182090148
60.0,70.0,80.0,60.0,2.0,1,1377.0,3.193189182090148
50.0,60.0,100.0,30.0,1.6666666666666667,2,1378.0,3.8442002104466457
40.0,50.0,100.0,40.0,6.0,1,1378.0,3.8442002104466457
40.0,70.0,80.0,40.0,1.3333333333333333,2,1378.0,3.8442002104466457
40.0,90.0,60.0,30.0,0.3333333333333333,2,1378.0,3.8442002104466457
90.0,30.0,100.0,20.0,1.0,2,1378.0,3.8442002104466457
40.0,70.0,50.0,40.0,0.3333333333333333,2,1378.0,3.8442002104466457
50.0,70.0,120.0,50.0,3.5,1,1378.0,3.8442002104466457
50.0,40.0,60.0,10.0,0.3333333333333333,2,1378.0,3.8442002104466457
60.0,20.0,80.0,10.0,2.0,1,1378.0,3.8442002104466457
90.0,60.0,120.0,40.0,1.5,2,1378.0,3.8442002104466457
30.0,60.0,120.0,50.0,9.0,1,1379.0,3.198549529880061
30.0,60.0,80.0,30.0,1.6666666666666667,2,1379.0,3.198549529880061
40.0,70.0,120.0,40.0,2.6666666666666665,2,1379.0,3.198549529880061
10.0,50.0,30.0,20.0,0.6666666666666666,2,1379.0,3.198549529880061
50.0,80.0,120.0,10.0,1.0,2,1379.0,3.198549529880061
70.0,80.0,80.0,60.0,0.5,2,1379.0,3.198549529880061
50.0,50.0,120.0,40.0,7.0,1,1379.0,3.198549529880061
60.0,70.0,90.0,60.0,3.0,2,1379.0,3.198549529880061
60.0,90.0,80.0,60.0,0.6666666666666666,1,1379.0,3.198549529880061
100.0,70.0,120.0,20.0,0.4,2,1379.0,3.198549529880061
90.0,50.0,100.0,30.0,0.5,2,1380.0,2.65745401563469
40.0,70.0,60.0,60.0,2.0,2,1380.0,2.65745401563469
40.0,90.0,70.0,20.0,0.42857142857142855,2,1380.0,2.65745401563469
90.0,70.0,120.0,30.0,0.75,2,1380.0,2.65745401563469
10.0,90.0,90.0,10.0,1.0,2,1380.0,2.65745401563469
40.0,40.0,120.0,10.0,2.6666666666666665,1,1380.0,2.65745401563469
60.0,50.0,90.0,40.0,3.0,1,1380.0,2.65745401563469
100.0,60.0,120.0,10.0,0.4,1,1380.0,2.65745401563469
50.0,90.0,100.0,80.0,5.0,1,1380.0,2.65745401563469
30.0,90.0,70.0,50.0,1.0,2,1380.0,2.65745401563469
80.0,90.0,120.0,20.0,0.5714285714285714,2,1381.0,2.5920150002365236
70.0,80.0,100.0,10.0,0.42857142857142855,1,1381.0,2.5920150002365236
50.0,60.0,80.0,20.0,0.75,2,1381.0,2.5920150002365236
30.0,80.0,60.0,60.0,1.5,2,1381.0,2.5920150002365236
10.0,60.0,30.0,10.0,0.4,2,1381.0,2.5920150002365236
60.0,90.0,70.0,60.0,0.3333333333333333,1,1381.0,2.5920150002365236
30.0,90.0,120.0,10.0,1.125,1,1381.0,2.5920150002365236
30.0,40.0,40.0,30.0,1.0,2,1381.0,2.5920150002365236
60.0,40.0,70.0,20.0,0.5,2,1381.0,2.5920150002365236
30.0,90.0,50.0,40.0,0.4,2,1381.0,2.5920150002365236
40.0,20.0,100.0,10.0,6.0,1,1382.0,2.6518431569888685
40.0,70.0,50.0,30.0,0.25,2,1382.0,2.6518431569888685
10.0,90.0,50.0,70.0,2.0,1,1382.0,2.6518431569888685
10.0,30.0,30.0,20.0,2.0,2,1382.0,2.6518431569888685
40.0,60.0,50.0,30.0,0.3333333333333333,2,1382.0,2.6518431569888685
10.0,90.0,40.0,20.0,0.42857142857142855,2,1382.0,2.6518431569888685
30.0,60.0,60.0,20.0,0.75,2,1382.0,2.6518431569888685
80.0,50.0,100.0,20.0,0.6666666666666666,2,1382.0,2.6518431569888685
30.0,20.0,50.0,10.0,2.0,2,1382.0,2.6518431569888685
40.0,30.0,100.0,10.0,3.0,1,1382.0,2.6518431569888685
90.0,70.0,100.0,40.0,0.3333333333333333,2,1383.0,2.1834035123981503
50.0,80.0,80.0,60.0,1.5,2,1383.0,2.1834035123981503
40.0,40.0,50.0,10.0,0.3333333333333333,2,1383.0,2.1834035123981503
10.0,50.0,100.0,30.0,4.5,1,1383.0,2.1834035123981503
60.0,50.0,100.0,20.0,1.3333333333333333,2,1383.0,2.1834035123981503
40.0,90.0,100.0,10.0,0.75,2,1383.0,2.1834035123981503
60.0,60.0,80.0,10.0,0.4,1,1383.0,2.1834035123981503
30.0,30.0,120.0,20.0,9.0,1,1383.0,2.1834035123981503
50.0,80.0,60.0,70.0,1.0,1,1383.0,2.1834035123981503
30.0,90.0,40.0,10.0,0.125,2,1383.0,2.1834035123981503
60.0,70.0,70.0,50.0,0.5,2,1384.0,3.875392904116319
10.0,60.0,120.0,50.0,11.0,1,1384.0,3.875392904116319
10.0,70.0,60.0,30.0,1.25,2,1384.0,3.875392904116319
50.0,60.0,60.0,10.0,0.2,2,1384.0,3.875392904116319
60.0,90.0,90.0,30.0,0.5,2,1384.0,3.875392904116319
40.0,80.0,90.0,20.0,0.8333333333333334,2,1384.0,3.875392904116319
70.0,70.0,120.0,50.0,2.5,2,1384.0,3.875392904116319
80.0,40.0,90.0,10.0,0.3333333333333333,2,1384.0,3.875392904116319
30.0,90.0,40.0,60.0,0.3333333333333333,2,1384.0,3.875392904116319
70.0,50.0,120.0,10.0,1.25,2,1384.0,3.875392904116319
40.0,90.0,50.0,50.0,0.25,2,1385.0,3.044087405246812
80.0,20.0,100.0,10.0,2.0,2,1385.0,3.044087405246812
60.0,60.0,120.0,30.0,2.0,1,1385.0,3.044087405246812
40.0,90.0,50.0,30.0,0.16666666666666666,2,1385.0,3.044087405246812
10.0,30.0,30.0,10.0,1.0,2,1385.0,3.044087405246812
60.0,70.0,80.0,20.0,0.4,2,1385.0,3.044087405246812
60.0,40.0,80.0,10.0,0.6666666666666666,2,1385.0,3.044087405246812
10.0,80.0,90.0,10.0,1.1428571428571428,2,1385.0,3.044087405246812
70.0,60.0,90.0,50.0,2.0,2,1385.0,3.044087405246812
30.0,90.0,60.0,50.0,0.75,2,1385.0,3.044087405246812
70.0,50.0,80.0,30.0,0.5,2,1386.0,2.84160867169154
60.0,90.0,70.0,50.0,0.25,2,1386.0,2.84160867169154
60.0,80.0,120.0,20.0,1.0,2,1386.0,2.84160867169154
10.0,80.0,90.0,10.0,1.1428571428571428,2,1386.0,2.84160867169154
50.0,90.0,80.0,50.0,0.75,1,1386.0,2.84160867169154
40.0,60.0,70.0,10.0,0.6,2,1386.0,2.84160867169154
40.0,80.0,90.0,30.0,1.0,2,1386.0,2.84160867169154
40.0,90.0,100.0,10.0,0.75,2,1386.0,2.84160867169154
50.0,90.0,120.0,30.0,1.1666666666666667,2,1386.0,2.84160867169154
60.0,90.0,120.0,60.0,2.0,2,1386.0,2.84160867169154
60.0,50.0,120.0,30.0,3.0,2,1387.0,4.125685517328543
80.0,90.0,100.0,50.0,0.5,2,1387.0,4.125685517328543
30.0,50.0,100.0,10.0,1.75,2,1387.0,4.125685517328543
40.0,50.0,90.0,10.0,1.25,2,1387.0,4.125685517328543
60.0,50.0,80.0,10.0,0.5,2,1387.0,4.125685517328543
40.0,90.0,100.0,40.0,1.2,2,1387.0,4.125685517328543
70.0,80.0,80.0,10.0,0.14285714285714285,2,1387.0,4.125685517328543
30.0,60.0,70.0,20.0,1.0,2,1387.0,4.125685517328543
50.0,90.0,70.0,30.0,0.3333333333333333,2,1387.0,4.125685517328543
70.0,80.0,120.0,50.0,1.6666666666666667,2,1387.0,4.125685517328543
50.0,40.0,90.0,30.0,4.0,1,1388.0,3.117843091160156
10.0,50.0,70.0,10.0,1.5,1,1388.0,3.117843091160156
50.0,40.0,100.0,30.0,5.0,1,1388.0,3.117843091160156
90.0,90.0,120.0,70.0,1.5,2,1388.0,3.117843091160156
40.0,60.0,120.0,40.0,4.0,1,1388.0,3.117843091160156
40.0,80.0,90.0,50.0,1.6666666666666667,2,1388.0,3.117843091160156
10.0,90.0,60.0,80.0,5.0,1,1388.0,3.117843091160156
10.0,90.0,80.0,40.0,1.4,2,1388.0,3.117843091160156
40.0,90.0,50.0,50.0,0.25,2,1388.0,3.117843091160156
80.0,90.0,100.0,50.0,0.5,2,1388.0,3.117843091160156
50.0,70.0,70.0,50.0,1.0,2,1389.0,3.7491361018962435
60.0,50.0,70.0,40.0,1.0,2,1389.0,3.7491361018962435
10.0,70.0,40.0,50.0,1.5,2,1389.0,3.7491361018962435
